season,player_id,player_name,team,position,games,attempts,completions,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fumbles
2023,00-0034838,R.Freeman,LA,RB,9,0,0,0,0,0,319,2,1,13,0,0
2023,00-0034844,S.Barkley,NYG,RB,14,0,0,0,0,0,962,6,41,280,4,0
2023,00-0034854,K.Hodge,ATL,WR,13,0,0,0,0,0,0,0,14,232,0,0
2023,00-0034855,B.Mayfield,TB,QB,19,643,412,4730,34,12,194,1,0,0,0,0
2023,00-0034857,J.Allen,BUF,QB,19,648,432,4695,33,18,670,18,0,0,0,0
2023,00-0034869,S.Darnold,SF,QB,10,46,28,297,2,1,15,1,0,0,0,0
2023,00-0034928,S.Sims,HOU,WR,3,0,0,0,0,0,1,0,3,25,0,0
2023,00-0034955,B.Rypien,LA,QB,2,38,18,172,0,1,19,0,0,0,0,0
2023,00-0034959,A.Beck,HOU,FB,13,0,0,0,0,0,3,1,11,55,2,0
2023,00-0034960,J.Meyers,LV,WR,16,3,2,12,1,0,24,2,71,807,8,0
2023,00-0034970,I.Smith,CIN,TE,9,0,0,0,0,0,0,0,18,115,1,0
2023,00-0034972,A.Mattison,MIN,RB,16,0,0,0,0,0,700,0,30,192,3,0
2023,00-0034975,J.Hill,BAL,RB,18,0,0,0,0,0,456,3,34,251,1,0
2023,00-0034981,F.Moreau,NO,TE,11,0,0,0,0,0,0,0,21,193,1,0
2023,00-0034983,H.Renfrow,LV,WR,13,0,0,0,0,0,0,0,25,255,0,0
2023,00-0035045,D.Montgomery,IND,WR,2,0,0,0,0,0,0,0,3,56,1,0
2023,00-0035099,K.Blasingame,CHI,FB,7,0,0,0,0,0,26,0,3,2,0,0
2023,00-0035100,J.Browning,CIN,QB,9,243,171,1936,12,7,127,3,1,-7,0,0
2023,00-0035120,K.Doss,LAC,WR,2,0,0,0,0,0,0,0,6,33,0,0
2023,00-0035125,A.Ingold,MIA,FB,10,0,0,0,0,0,0,0,13,119,0,0
2023,00-0035133,K.Nixon,GB,CB,1,0,0,0,0,0,11,0,0,0,0,0
2023,00-0035140,M.Hardman,NYJ,WR,2,0,0,0,0,0,0,0,1,6,0,0
2023,00-0035164,C.Thompson,SEA,WR,1,0,0,0,0,0,0,0,1,10,0,0
2023,00-0035184,D.Ozigbo,DET,RB,1,0,0,0,0,0,5,0,1,8,0,0
2023,00-0035208,O.Zaccheaus,PHI,WR,12,0,0,0,0,0,0,0,11,169,2,0
2023,00-0035215,D.Harty,BUF,WR,14,0,0,0,0,0,0,0,17,187,1,0
2023,00-0035216,D.Johnson,PIT,WR,14,0,0,0,0,0,0,0,55,765,6,0
2023,00-0035228,K.Murray,ARI,QB,8,268,176,1799,10,5,244,3,0,0,0,0
2023,00-0035229,T.Hockenson,MIN,TE,15,0,0,0,0,0,0,0,95,960,5,0
2023,00-0035243,M.Sanders,CAR,RB,16,0,0,0,0,0,432,1,27,154,0,0
2023,00-0035249,J.Oliver,MIN,TE,12,0,0,0,0,0,0,0,22,213,2,0
2023,00-0035250,D.Singletary,HOU,RB,19,1,1,6,1,0,986,5,38,245,0,0
2023,00-0035259,T.Wesco,TEN,TE,3,0,0,0,0,0,0,0,1,21,0,0
2023,00-0035261,T.Pollard,DAL,RB,18,0,0,0,0,0,1061,7,62,340,0,0
2023,00-0035264,J.Stidham,DEN,QB,2,66,40,496,2,1,8,0,0,0,0,0
2023,00-0035282,E.Stick,LAC,QB,5,174,111,1129,3,1,144,1,0,0,0,0
2023,00-0035289,G.Minshew,IND,QB,16,490,305,3305,15,9,100,3,0,0,0,0
2023,00-0035291,T.Williams,CIN,RB,14,0,0,0,0,0,69,0,7,10,0,0
2023,00-0035298,S.Miller,ATL,WR,9,0,0,0,0,0,0,0,11,161,2,0
2023,00-0035329,D.Parham,LAC,TE,13,0,0,0,0,0,0,0,27,285,4,0
2023,00-0035341,T.Irwin,CIN,WR,10,0,0,0,0,0,0,0,25,316,1,0
2023,00-0035406,L.Humphrey,DEN,WR,11,0,0,0,0,0,0,0,13,162,3,0
2023,00-0035414,J.Guyton,LAC,WR,7,0,0,0,0,0,0,0,10,89,1,0
2023,00-0035480,M.Taylor,NYJ,WR,2,0,0,0,0,0,0,0,2,13,0,0
2023,00-0035500,G.Dortch,ARI,WR,9,0,0,0,0,0,5,0,24,280,2,0
2023,00-0035527,A.Isabella,BUF,WR,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0035535,D.Slayton,NYG,WR,17,0,0,0,0,0,0,0,50,770,4,0
2023,00-0035537,T.Johnson,BUF,RB,9,0,0,0,0,0,198,0,8,76,1,0
2023,00-0035562,J.Horsted,LV,TE,1,0,0,0,0,0,0,0,1,4,0,0
2023,00-0035567,C.Reynolds,DET,RB,7,0,0,0,0,0,180,2,5,47,0,0
2023,00-0035593,J.Winfree,IND,WR,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0035594,T.Homer,CHI,RB,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0035628,D.Johnson,JAX,RB,15,0,0,0,0,0,108,0,10,140,0,0
2023,00-0035631,D.Sample,CIN,TE,14,0,0,0,0,0,0,0,22,163,2,0
2023,00-0035632,A.Hooker,TEN,FS,1,0,0,0,0,0,2,0,0,0,0,0
2023,00-0035639,P.Campbell,NYG,WR,8,0,0,0,0,0,0,0,20,104,0,0
2023,00-0035640,D.Metcalf,SEA,WR,16,0,0,0,0,0,0,0,66,1114,8,0
2023,00-0035643,J.Simmons,TEN,DT,1,0,0,0,0,0,0,0,1,2,1,0
2023,00-0035644,N.Fant,SEA,TE,14,0,0,0,0,0,0,0,32,414,0,0
2023,00-0035645,G.Olszewski,PIT,WR,1,0,0,0,0,0,0,0,1,0,0,0
2023,00-0035657,D.Harris,BUF,RB,6,0,0,0,0,0,94,1,2,16,0,0
2023,00-0035659,T.McLaurin,WAS,WR,17,0,0,0,0,0,0,0,79,1002,4,0
2023,00-0035662,M.Brown,ARI,WR,13,0,0,0,0,0,23,0,51,574,4,0
2023,00-0035664,D.Henderson,LA,RB,4,0,0,0,0,0,112,2,10,103,0,0
2023,00-0035676,A.Brown,PHI,WR,17,0,0,0,0,0,0,0,106,1456,7,0
2023,00-0035685,D.Montgomery,DET,RB,17,0,0,0,0,0,1198,15,22,162,0,0
2023,00-0035688,T.Pipkins,LAC,T,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0035689,D.Knox,BUF,TE,12,0,0,0,0,0,0,0,24,199,3,0
2023,00-0035700,J.Jacobs,LV,RB,13,0,0,0,0,0,805,6,37,296,0,0
2023,00-0035703,M.Boykin,PIT,WR,4,0,0,0,0,0,0,0,3,17,0,0
2023,00-0035704,D.Lock,SEA,QB,4,76,48,543,3,3,14,0,0,0,0,0
2023,00-0035710,D.Jones,NYG,QB,6,160,108,909,2,6,206,1,0,0,0,0
2023,00-0035715,D.Gore,WAS,RB,2,0,0,0,0,0,26,0,0,0,0,0
2023,00-0035719,D.Samuel,SF,WR,18,1,0,0,0,0,240,5,73,1038,7,0
2023,00-0035726,J.Johnson,LV,FB,1,0,0,0,0,0,0,0,1,12,0,0
2023,00-0035771,M.Wilcox,CIN,TE,9,0,0,0,0,0,0,0,9,56,0,0
2023,00-0035806,J.Hasty,JAX,RB,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0035831,J.Robinson,GB,RB,1,0,0,0,0,0,2,0,1,-2,0,0
2023,00-0035859,B.Gillikin,ARI,P,1,0,0,0,0,0,10,0,0,0,0,0
2023,00-0035860,T.Jones,NO,RB,3,0,0,0,0,0,70,2,4,21,0,0
2023,00-0035889,T.Townsend,KC,P,1,1,1,11,0,0,0,0,0,0,0,0
2023,00-0035924,J.Ward,TEN,RB,1,0,0,0,0,0,11,0,0,0,0,0
2023,00-0035934,T.Jackson,MIN,WR,2,0,0,0,0,0,0,0,2,9,0,0
2023,00-0035956,G.Ricci,CAR,TE,1,0,0,0,0,0,0,0,1,2,0,0
2023,00-0035973,P.Taylor,GB,RB,11,0,0,0,0,0,147,0,11,49,0,0
2023,00-0035993,T.Huntley,BAL,QB,5,37,21,203,3,0,55,0,0,0,0,0
2023,00-0036020,S.Ahmed,MIA,RB,7,0,0,0,0,0,61,1,16,88,1,0
2023,00-0036032,S.McKeon,DAL,TE,2,0,0,0,0,0,0,0,0,0,0,0
2023,00-0036040,J.Johnson,NO,TE,13,0,0,0,0,0,0,0,37,368,4,0
2023,00-0036124,K.Dorsey,DET,CB,1,0,0,0,0,0,0,0,1,31,0,0
2023,00-0036132,B.Bredeson,NYG,G,1,0,0,0,0,0,0,0,1,0,0,0
2023,00-0036133,J.Proche,CLE,WR,2,0,0,0,0,0,0,0,0,0,0,0
2023,00-0036139,R.Dowdle,DAL,RB,17,0,0,0,0,0,372,2,19,158,2,0
2023,00-0036145,L.Cager,NYG,TE,3,0,0,0,0,0,0,0,4,36,1,0
2023,00-0036158,J.Dobbins,BAL,RB,1,0,0,0,0,0,22,1,2,15,0,0
2023,00-0036165,I.Hodgins,NYG,WR,14,0,0,0,0,0,0,0,21,230,3,0
2023,00-0036176,M.Kinsey,TEN,WR,1,0,0,0,0,0,0,0,1,6,0,0
2023,00-0036182,N.Westbrook-Ikhine,TEN,WR,13,0,0,0,0,0,0,0,28,370,3,0
2023,00-0036187,R.Gilliam,BUF,FB,1,0,0,0,0,0,0,0,1,3,0,0
2023,00-0036196,G.Davis,BUF,WR,16,0,0,0,0,0,-2,0,45,746,7,0
2023,00-0036212,T.Tagovailoa,MIA,QB,18,599,408,4823,30,15,99,0,0,0,0,0
2023,00-0036223,J.Taylor,IND,RB,10,0,0,0,0,0,741,7,19,153,1,0
2023,00-0036232,H.Bryant,CLE,TE,14,0,0,0,0,0,8,0,17,146,3,0
2023,00-0036233,D.Peoples-Jones,DET,WR,6,0,0,0,0,0,0,0,5,58,0,0
2023,00-0036244,C.Parkinson,SEA,TE,14,0,0,0,0,0,0,0,25,247,2,0
2023,00-0036251,Z.Moss,IND,RB,14,0,0,0,0,0,794,5,27,192,2,0
2023,00-0036252,M.Pittman,IND,WR,16,0,0,0,0,0,0,0,109,1152,4,0
2023,00-0036254,C.Johnson,CHI,WR,1,0,0,0,0,0,0,0,1,11,0,0
2023,00-0036259,J.Jennings,SF,WR,15,1,1,21,1,0,-1,0,29,376,2,0
2023,00-0036261,B.Aiyuk,SF,WR,19,0,0,0,0,0,0,0,84,1491,8,0
2023,00-0036264,J.Love,GB,QB,19,634,409,4625,37,13,249,4,0,0,0,0
2023,00-0036265,A.Dillon,GB,RB,15,0,0,0,0,0,613,2,22,223,0,0
2023,00-0036268,L.Shenault,CAR,WR,8,0,0,0,0,0,55,0,10,60,0,0
2023,00-0036269,L.Perine,KC,RB,2,0,0,0,0,0,77,0,3,33,0,0
2023,00-0036271,Q.Watkins,PHI,WR,6,0,0,0,0,0,0,0,18,154,1,0
2023,00-0036275,D.Swift,PHI,RB,17,0,0,0,0,0,1083,5,43,246,1,0
2023,00-0036287,N.Igbinoghene,DAL,CB,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0036290,C.Kmet,CHI,TE,15,0,0,0,0,0,2,0,73,719,6,0
2023,00-0036297,D.Evans,MIA,RB,1,0,0,0,0,0,16,0,0,0,0,0
2023,00-0036309,D.Mooney,CHI,WR,14,0,0,0,0,0,5,0,31,414,1,0
2023,00-0036313,B.Mann,PHI,P,1,1,1,28,0,0,0,0,0,0,0,0
2023,00-0036322,J.Jefferson,MIN,WR,10,1,0,0,0,0,-12,0,68,1074,5,0
2023,00-0036326,C.Claypool,MIA,WR,4,0,0,0,0,0,0,0,4,26,0,0
2023,00-0036328,A.Gibson,WAS,RB,16,0,0,0,0,0,265,1,48,389,2,0
2023,00-0036329,A.Davis,NYJ,SS,2,0,0,0,0,0,3,0,0,0,0,0
2023,00-0036331,D.Duvernay,BAL,WR,6,0,0,0,0,0,15,0,4,18,0,0
2023,00-0036332,J.Deguara,GB,TE,4,0,0,0,0,0,0,0,8,65,0,0
2023,00-0036336,A.McFarland,PIT,RB,1,0,0,0,0,0,0,0,2,11,0,0
2023,00-0036345,K.Osborn,MIN,WR,15,0,0,0,0,0,0,0,48,540,3,0
2023,00-0036355,J.Herbert,LAC,QB,13,456,297,3134,20,7,228,3,1,10,0,0
2023,00-0036358,C.Lamb,DAL,WR,18,0,0,0,0,0,118,2,144,1859,12,0
2023,00-0036360,C.Edwards-Helaire,KC,RB,19,0,0,0,0,0,276,1,21,195,1,0
2023,00-0036364,L.Bowden,NO,WR,8,0,0,0,0,0,32,0,11,83,0,0
2023,00-0036370,J.Kelley,LAC,RB,17,0,0,0,0,0,405,2,8,32,0,0
2023,00-0036387,J.Reagor,NE,WR,9,0,0,0,0,0,17,0,7,138,0,0
2023,00-0036389,J.Hurts,PHI,QB,18,573,377,4108,24,15,610,15,0,0,0,0
2023,00-0036407,J.Jeudy,DEN,WR,16,0,0,0,0,0,0,0,54,758,2,0
2023,00-0036410,T.Higgins,CIN,WR,12,0,0,0,0,0,0,0,42,656,5,0
2023,00-0036414,C.Akers,MIN,RB,6,0,0,0,0,0,138,1,11,70,0,0
2023,00-0036415,V.Jefferson,LA,WR,4,0,0,0,0,0,4,0,8,108,0,0
2023,00-0036422,A.Trautman,DEN,TE,16,0,0,0,0,0,0,0,22,204,3,0
2023,00-0036423,A.Okwuegbunam,PHI,TE,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0036424,B.Hopkins,LA,TE,4,0,0,0,0,0,0,0,5,78,0,0
2023,00-0036425,D.Dallas,SEA,RB,10,0,0,0,0,0,36,0,6,26,0,0
2023,00-0036427,T.Johnson,LA,WR,1,0,0,0,0,0,0,0,2,8,1,0
2023,00-0036429,C.Woerner,SF,TE,3,0,0,0,0,0,0,0,3,32,0,0
2023,00-0036438,S.Sullivan,CAR,TE,10,0,0,0,0,0,0,0,12,125,0,0
2023,00-0036442,J.Burrow,CIN,QB,10,365,244,2309,15,6,88,0,0,0,0,0
2023,00-0036450,K.Vaughn,TB,RB,5,0,0,0,0,0,42,0,2,2,0,0
2023,00-0036482,M.Strachan,CAR,WR,2,0,0,0,0,0,0,0,1,45,0,0
2023,00-0036493,D.Jackson,NYG,RB,1,0,0,0,0,0,2,0,0,0,0,0
2023,00-0036497,T.Jones,JAX,WR,9,0,0,0,0,0,0,0,11,83,0,0
2023,00-0036504,B.Echols,NYJ,CB,1,0,0,0,0,0,0,0,1,18,0,0
2023,00-0036510,K.Yeboah,NYJ,TE,2,0,0,0,0,0,0,0,2,28,0,0
2023,00-0036550,R.Bateman,BAL,WR,17,0,0,0,0,0,18,0,36,408,1,0
2023,00-0036554,N.Collins,HOU,WR,17,0,0,0,0,0,11,0,91,1461,9,0
2023,00-0036555,C.Hubbard,CAR,RB,17,0,0,0,0,0,902,5,39,233,0,0
2023,00-0036556,B.Jordan,HOU,TE,11,0,0,0,0,0,0,0,18,295,3,0
2023,00-0036567,E.Mitchell,SF,RB,13,0,0,0,0,0,296,3,6,14,0,0
2023,00-0036569,G.Brightwell,NYG,RB,3,0,0,0,0,0,19,0,5,47,0,0
2023,00-0036590,Q.Morris,BUF,TE,2,0,0,0,0,0,0,0,2,26,1,0
2023,00-0036613,J.Waddle,MIA,WR,15,0,0,0,0,0,21,0,74,1045,4,0
2023,00-0036620,D.Eskridge,SEA,WR,3,0,0,0,0,0,5,0,0,0,0,0
2023,00-0036626,D.Brown,WAS,WR,13,1,1,4,0,0,0,0,12,168,1,0
2023,00-0036628,J.Bates,WAS,TE,14,0,0,0,0,0,0,0,19,151,0,0
2023,00-0036630,T.Wallace,BAL,WR,2,0,0,0,0,0,0,0,1,11,0,0
2023,00-0036635,I.Smith-Marsette,CAR,WR,7,0,0,0,0,0,74,1,8,51,0,0
2023,00-0036637,N.Gray,KC,TE,20,0,0,0,0,0,1,0,36,371,2,0
2023,00-0036646,S.Fehoko,LAC,WR,1,0,0,0,0,0,0,0,1,9,1,0
2023,00-0036648,N.Niemann,LAC,ILB,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0036672,G.Stuard,IND,MLB,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0036727,A.Prentice,NO,FB,2,0,0,0,0,0,12,0,2,12,0,0
2023,00-0036741,J.Stoll,PHI,TE,5,0,0,0,0,0,0,0,5,38,0,0
2023,00-0036754,B.Wright,DET,TE,9,0,0,0,0,0,0,0,14,120,1,0
2023,00-0036841,A.Trammell,LA,WR,2,0,0,0,0,0,0,0,4,29,0,0
2023,00-0036842,K.Nwangwu,MIN,RB,3,0,0,0,0,0,13,0,0,0,0,0
2023,00-0036849,T.Atwell,LA,WR,15,0,0,0,0,0,31,0,40,521,4,0
2023,00-0036857,C.Evans,CIN,RB,1,0,0,0,0,0,12,0,1,-1,0,0
2023,00-0036860,J.Funk,IND,RB,1,0,0,0,0,0,10,0,1,12,0,0
2023,00-0036862,B.Skowronek,LA,WR,10,0,0,0,0,0,9,0,9,71,1,0
2023,00-0036875,R.Stevenson,NE,RB,12,0,0,0,0,0,619,4,38,238,0,0
2023,00-0036876,K.Granson,IND,TE,15,0,0,0,0,0,2,0,30,368,1,0
2023,00-0036887,L.Farrell,JAX,TE,9,0,0,0,0,0,0,0,13,155,0,0
2023,00-0036888,D.Hamlin,BUF,SS,1,0,0,0,0,0,2,0,0,0,0,0
2023,00-0036893,N.Harris,PIT,RB,18,0,0,0,0,0,1072,8,31,185,0,0
2023,00-0036894,P.Freiermuth,PIT,TE,12,0,0,0,0,0,0,0,37,384,2,0
2023,00-0036898,D.Mills,HOU,QB,6,40,19,179,2,0,5,0,0,0,0,0
2023,00-0036900,J.Chase,CIN,WR,16,1,1,-7,0,0,-6,0,100,1216,7,0
2023,00-0036906,K.Herbert,CHI,RB,12,0,0,0,0,0,611,2,20,134,1,0
2023,00-0036912,D.Smith,PHI,WR,17,0,0,0,0,0,0,0,89,1214,7,0
2023,00-0036913,K.Toney,KC,WR,13,1,0,0,0,0,31,0,27,169,1,0
2023,00-0036919,K.Gainwell,PHI,RB,17,1,1,17,0,0,367,2,32,193,0,0
2023,00-0036924,M.Carter,NYJ,RB,9,0,0,0,0,0,38,0,15,68,0,0
2023,00-0036928,K.Trask,TB,QB,2,1,0,0,0,0,-1,0,0,0,0,0
2023,00-0036936,R.Moore,ARI,WR,17,0,0,0,0,0,178,1,40,352,1,0
2023,00-0036945,J.Fields,CHI,QB,13,370,227,2562,16,9,657,4,0,0,0,0
2023,00-0036955,T.Marshall,CAR,WR,8,0,0,0,0,0,0,0,19,139,0,0
2023,00-0036963,A.St. Brown,DET,WR,19,0,0,0,0,0,26,0,141,1789,11,0
2023,00-0036970,K.Pitts,ATL,TE,17,0,0,0,0,0,-4,0,53,667,3,0
2023,00-0036971,T.Lawrence,JAX,QB,16,564,370,4016,21,14,339,4,0,0,0,0
2023,00-0036972,M.Jones,NE,QB,11,345,224,2120,10,12,96,0,0,0,0,0
2023,00-0036973,T.Etienne,JAX,RB,17,0,0,0,0,0,1008,11,58,476,1,0
2023,00-0036980,E.Moore,CLE,WR,17,0,0,0,0,0,11,0,61,652,2,0
2023,00-0036982,C.Golston,DAL,DE,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0036984,T.Sermon,IND,RB,8,0,0,0,0,0,160,0,3,13,0,0
2023,00-0036988,J.Palmer,LAC,WR,10,0,0,0,0,0,6,0,38,581,2,0
2023,00-0036991,A.Rodgers,IND,WR,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0036997,J.Williams,DEN,RB,16,0,0,0,0,0,774,3,47,228,2,0
2023,00-0037005,T.Tremble,CAR,TE,13,0,0,0,0,0,0,0,23,194,3,0
2023,00-0037013,Z.Wilson,NYJ,QB,12,368,221,2271,8,7,211,0,0,0,0,0
2023,00-0037077,S.Howell,WAS,QB,17,612,388,3946,21,21,263,5,1,4,0,0
2023,00-0037078,C.Turner,WAS,TE,7,0,0,0,0,0,0,0,11,120,0,0
2023,00-0037086,G.Calcaterra,PHI,TE,2,0,0,0,0,0,0,0,4,39,0,0
2023,00-0037091,B.Melton,GB,WR,6,0,0,0,0,0,21,0,18,244,2,0
2023,00-0037098,S.Toure,GB,WR,8,0,0,0,0,0,0,0,8,78,0,0
2023,00-0037120,T.Goodson,IND,RB,6,0,0,0,0,0,87,0,6,34,0,0
2023,00-0037132,B.Covey,PHI,WR,2,0,0,0,0,0,0,0,4,42,0,0
2023,00-0037156,I.Charles,NYJ,WR,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0037157,Z.Knight,DET,RB,2,0,0,0,0,0,13,0,1,8,0,0
2023,00-0037197,I.Pacheco,KC,RB,18,0,0,0,0,0,1248,10,56,304,2,0
2023,00-0037216,J.Ross,KC,WR,5,0,0,0,0,0,0,0,6,53,0,0
2023,00-0037228,J.Warren,PIT,RB,18,0,0,0,0,0,822,4,63,386,0,0
2023,00-0037238,D.London,ATL,WR,16,1,1,22,0,0,0,0,69,905,2,0
2023,00-0037239,C.Olave,NO,WR,16,0,0,0,0,0,0,0,87,1123,5,0
2023,00-0037240,J.Williams,DET,WR,15,0,0,0,0,0,71,2,30,433,3,0
2023,00-0037247,G.Pickens,PIT,WR,18,0,0,0,0,0,33,0,68,1190,5,0
2023,00-0037248,J.Cook,BUF,RB,19,0,0,0,0,0,1262,2,52,471,4,0
2023,00-0037252,G.Dulcich,DEN,TE,2,0,0,0,0,0,0,0,3,25,0,0
2023,00-0037256,R.White,TB,RB,19,0,0,0,0,0,1117,6,69,588,4,0
2023,00-0037257,D.Bell,CLE,WR,10,0,0,0,0,0,0,0,22,221,3,0
2023,00-0037258,D.Pierce,HOU,RB,14,0,0,0,0,0,416,2,13,101,0,0
2023,00-0037261,K.Shakir,BUF,WR,18,0,0,0,0,0,10,0,49,686,4,0
2023,00-0037263,T.Allgeier,ATL,RB,17,0,0,0,0,0,683,4,18,193,1,0
2023,00-0037267,J.Ford,CLE,RB,18,0,0,0,0,0,830,4,48,334,5,0
2023,00-0037273,K.Philips,TEN,WR,8,0,0,0,0,0,0,0,15,181,0,0
2023,00-0037276,T.Chandler,MIN,RB,13,0,0,0,0,0,461,3,21,159,0,0
2023,00-0037277,T.Quitoriano,HOU,TE,3,0,0,0,0,0,0,0,2,33,0,0
2023,00-0037282,J.Mitchell,DET,TE,2,0,0,0,0,0,0,0,2,28,0,0
2023,00-0037286,K.Harris,NE,RB,4,0,0,0,0,0,65,1,3,58,0,0
2023,00-0037289,M.Rodriguez,DET,ILB,1,0,0,0,0,0,0,0,1,6,0,0
2023,00-0037291,J.Nailor,MIN,WR,2,0,0,0,0,0,0,0,3,29,0,0
2023,00-0037292,A.Ogletree,IND,TE,10,0,0,0,0,0,0,0,9,147,2,0
2023,00-0037299,K.Ingram,ARI,RB,7,0,0,0,0,0,74,0,4,26,0,0
2023,00-0037304,C.Heyward,PIT,TE,12,1,0,0,0,0,0,0,24,172,0,0
2023,00-0037306,J.FitzPatrick,ATL,TE,1,0,0,0,0,0,0,0,1,12,0,0
2023,00-0037311,K.Kieft,TB,TE,3,0,0,0,0,0,0,0,1,2,1,0
2023,00-0037317,N.Muse,MIN,TE,1,0,0,0,0,0,0,0,1,22,0,0
2023,00-0037382,B.Johnson,DEN,WR,10,0,0,0,0,0,0,0,19,284,4,0
2023,00-0037410,J.Corbin,NYG,RB,1,0,0,0,0,0,1,0,3,12,0,0
2023,00-0037420,K.Lassiter,CIN,WR,1,0,0,0,0,0,0,0,1,2,0,0
2023,00-0037429,R.Blackshear,CAR,RB,8,0,0,0,0,0,46,0,6,45,0,0
2023,00-0037451,R.Williams,PIT,TE,1,0,0,0,0,0,0,0,0,0,0,0
2023,00-0037475,S.Smartt,LAC,TE,12,0,0,0,0,0,0,0,11,155,1,0
2023,00-0037487,D.Thompkins,TB,WR,14,0,0,0,0,0,66,0,18,87,1,0
2023,00-0037506,C.Fotheringham,LV,TE,1,0,0,0,0,0,0,0,1,6,0,0
2023,00-0037525,J.Mason,SF,RB,9,0,0,0,0,0,206,3,3,31,0,0
2023,00-0037539,L.Krull,DEN,TE,7,0,0,0,0,0,0,0,8,95,1,0
2023,00-0037545,R.Shaheed,NO,WR,15,0,0,0,0,0,37,0,46,719,5,0
2023,00-0037557,R.Rivers,LA,RB,8,0,0,0,0,0,138,0,8,57,0,0
2023,00-0037569,P.Hendershot,DAL,TE,7,0,0,0,0,0,0,0,4,38,0,0
2023,00-0037607,R.Stonehouse,TEN,P,1,0,0,0,0,0,-11,0,0,0,0,0
2023,00-0037614,J.Metchie,HOU,WR,15,0,0,0,0,0,13,0,19,202,0,0
2023,00-0037654,T.Fisk,ATL,TE,1,0,0,0,0,0,0,0,1,9,0,0
2023,00-0037664,A.Pierce,IND,WR,17,0,0,0,0,0,0,0,32,514,2,0
2023,00-0037666,J.Tolbert,DAL,WR,14,0,0,0,0,0,0,0,22,268,2,0
2023,00-0037740,G.Wilson,NYJ,WR,17,1,0,0,0,0,0,0,95,1042,3,0
2023,00-0037741,J.Dotson,WAS,WR,17,0,0,0,0,0,0,0,49,518,4,0
2023,00-0037742,T.Burks,TEN,WR,9,0,0,0,0,0,18,0,16,221,0,0
2023,00-0037744,T.McBride,ARI,TE,17,0,0,0,0,0,0,0,81,825,3,0
2023,00-0037745,V.Jones,CHI,RB,10,0,0,0,0,0,51,0,4,20,0,0
2023,00-0037746,B.Robinson,WAS,RB,15,0,0,0,0,0,733,5,36,368,4,0
2023,00-0037801,K.Turpin,DAL,WR,12,0,0,0,0,0,110,1,12,127,3,0
2023,00-0037805,J.Ruckert,NYJ,TE,10,0,0,0,0,0,0,0,16,151,0,0
2023,00-0037809,C.Okonkwo,TEN,TE,17,0,0,0,0,0,6,0,54,528,1,0
2023,00-0037816,R.Doubs,GB,WR,19,0,0,0,0,0,0,0,69,908,9,0
2023,00-0037827,T.Davis-Price,SF,RB,1,0,0,0,0,0,21,0,0,0,0,0
2023,00-0037834,B.Purdy,SF,QB,19,552,374,5054,34,12,218,2,0,0,0,0
2023,00-0037837,C.Austin,PIT,WR,15,0,0,0,0,0,57,1,18,187,2,0
2023,00-0037838,I.Likely,BAL,TE,15,0,0,0,0,0,0,0,34,461,6,0
2023,00-0037840,K.Williams,LA,RB,13,0,0,0,0,0,1205,12,33,215,3,0
2023,00-0038040,Z.White,LV,RB,13,0,0,0,0,0,451,1,15,98,0,0
2023,00-0038041,J.Ferguson,DAL,TE,18,0,0,0,0,0,0,0,81,854,8,0
2023,00-0038045,I.Spiller,LAC,RB,9,0,0,0,0,0,96,0,6,34,0,0
2023,00-0038046,C.Kolar,BAL,TE,7,0,0,0,0,0,0,0,8,91,1,0
2023,00-0038090,S.Moore,KC,WR,13,0,0,0,0,0,23,0,21,244,1,0
2023,00-0038092,E.Ezukanma,MIA,WR,2,0,0,0,0,0,22,0,0,0,0,0
2023,00-0038098,P.Strong,CLE,RB,13,0,0,0,0,0,291,1,5,47,0,0
2023,00-0038102,K.Pickett,PIT,QB,12,324,201,2070,6,4,54,1,0,0,0,0
2023,00-0038104,T.Thornton,NE,WR,9,0,0,0,0,0,51,0,13,91,0,0
2023,00-0038108,B.Zappe,NE,QB,10,212,127,1272,6,9,83,1,0,0,0,0
2023,00-0038115,D.Bellinger,NYG,TE,13,0,0,0,0,0,0,0,25,255,0,0
2023,00-0038117,W.Robinson,NYG,WR,15,0,0,0,0,0,87,1,60,525,1,0
2023,00-0038120,B.Hall,NYJ,RB,17,0,0,0,0,0,994,5,76,591,4,0
2023,00-0038122,D.Ridder,ATL,QB,15,388,249,2836,12,12,193,5,1,-6,0,0
2023,00-0038124,C.Watson,GB,WR,11,0,0,0,0,0,11,0,30,442,5,0
2023,00-0038128,M.Willis,TEN,QB,2,5,4,74,0,0,21,0,0,0,0,0
